requested_label_budget	calibration_n	calibration_document_components	test_n	half_width	test_coverage	replicate	source
50	50	15	25386	3.05111098327776	0.966044276372804	72	ChEMBL37
50	51	11	25385	2.300017728411	0.879929091983455	73	ChEMBL37
50	51	15	25385	1.99158121118167	0.816899743943274	74	ChEMBL37
50	51	12	25385	1.75395337306005	0.755327949576522	75	ChEMBL37
50	50	3	25386	1.61674733255069	0.711927834239345	76	ChEMBL37
50	52	11	25384	3.99004638600636	0.99483926883076	77	ChEMBL37
50	52	14	25384	1.99450641237111	0.81764103372203	78	ChEMBL37
50	51	13	25385	2.28187737460492	0.876895804609021	79	ChEMBL37
50	50	18	25386	2.06313487365175	0.833333333333333	80	ChEMBL37
50	65	9	25371	3.58016190046329	0.988175475937093	81	ChEMBL37
50	60	12	25376	1.80606082950483	0.771043505674653	82	ChEMBL37
50	51	12	25385	3.80185169041361	0.991845578097302	83	ChEMBL37
50	62	10	25374	2.50041825096529	0.910971860960038	84	ChEMBL37
50	59	15	25377	3.13468574300415	0.971549040469717	85	ChEMBL37
50	59	17	25377	3.34663706924925	0.980927611616818	86	ChEMBL37
50	50	9	25386	3.31338912540908	0.979555660600331	87	ChEMBL37
50	51	4	25385	3.01119610837387	0.963442978136695	88	ChEMBL37
50	60	10	25376	2.27039342387397	0.874330075662043	89	ChEMBL37
50	58	7	25378	3.14335724847302	0.972141224682796	90	ChEMBL37
50	59	9	25377	2.19888433630929	0.860424794104898	91	ChEMBL37
50	50	12	25386	3.11128339247518	0.970298589773891	92	ChEMBL37
50	62	12	25374	2.41087030288635	0.897335855600221	93	ChEMBL37
50	93	8	25343	3.12499611761104	0.971037367320365	94	ChEMBL37
50	109	6	25327	1.76612006166931	0.759031863228965	95	ChEMBL37
50	56	8	25380	2.25210996108126	0.870843183609141	96	ChEMBL37
50	63	6	25373	1.80142966910841	0.769203484018445	97	ChEMBL37
50	52	10	25384	1.73204459031573	0.747872675701229	98	ChEMBL37
50	55	15	25381	2.24284734756633	0.86895709388913	99	ChEMBL37
50	142	1	25294	1.39441425891682	0.635802957223057	100	ChEMBL37
100	120	12	25316	2.03056476681157	0.825841365144573	1	ChEMBL37
100	100	7	25336	1.63041468742834	0.716056204610041	2	ChEMBL37
100	107	12	25329	2.56556247941474	0.919617829365549	3	ChEMBL37
100	469	23	24967	2.24406116393799	0.868626587094965	4	ChEMBL37
100	120	25	25316	2.5815150570713	0.921551587928583	5	ChEMBL37
100	147	26	25289	2.17815877795388	0.856538415912057	6	ChEMBL37
100	121	18	25315	2.33926903573141	0.885798933438673	7	ChEMBL37
100	113	21	25323	1.88329676330268	0.790467164238044	8	ChEMBL37
100	150	20	25286	2.25962004602657	0.872024044926046	9	ChEMBL37
100	117	23	25319	3.49627080924747	0.986176389272878	10	ChEMBL37
100	113	16	25323	2.59975773048889	0.923784701654622	11	ChEMBL37
100	117	22	25319	4.13512542541388	0.996761325486789	12	ChEMBL37
100	100	20	25336	2.24295200387541	0.868961161982949	13	ChEMBL37
100	123	24	25313	2.62818405092842	0.928021174890372	14	ChEMBL37
100	112	21	25324	4.19363178199755	0.997275311957037	15	ChEMBL37
100	115	18	25321	2.19044964031866	0.858694364361597	16	ChEMBL37
100	102	33	25334	1.70946717980357	0.740269992894924	17	ChEMBL37
100	107	28	25329	2.35323908269153	0.888309842473055	18	ChEMBL37
100	106	26	25330	2.31890099066666	0.882905645479669	19	ChEMBL37
100	109	25	25327	3.16686569293955	0.973506534528369	20	ChEMBL37
100	105	16	25331	2.43521125829709	0.900872448778177	21	ChEMBL37
100	100	14	25336	2.39379274059087	0.894655825702558	22	ChEMBL37
100	102	14	25334	3.14016850693927	0.972053367016657	23	ChEMBL37
100	105	28	25331	2.51338345395759	0.912794599502586	24	ChEMBL37
100	115	5	25321	2.27179838541929	0.874570514592631	25	ChEMBL37
100	285	9	25151	3.10805448416369	0.970696990179317	26	ChEMBL37
100	100	23	25336	2.95559483180732	0.959267445532049	27	ChEMBL37
100	108	11	25328	2.90738107381595	0.955661718256475	28	ChEMBL37
100	107	15	25329	2.97228812840318	0.96059852343164	29	ChEMBL37
100	101	16	25335	1.91540943283726	0.79846062759029	30	ChEMBL37
100	106	18	25330	2.26567645584273	0.872956968022108	31	ChEMBL37
100	105	19	25331	2.8001320157713	0.946468753700999	32	ChEMBL37
100	100	25	25336	2.3380031641758	0.88557783391222	33	ChEMBL37
100	101	14	25335	2.70154815787271	0.937438326425893	34	ChEMBL37
100	117	26	25319	2.50814898499841	0.91188435562226	35	ChEMBL37
100	152	32	25284	2.90738107381595	0.95578231292517	36	ChEMBL37
100	100	11	25336	1.68810480034382	0.734291127249763	37	ChEMBL37
100	1068	4	24368	2.89100884609961	0.955966841759685	38	ChEMBL37
100	164	16	25272	2.29856197591264	0.879550490661602	39	ChEMBL37
100	102	17	25334	1.95701838355164	0.808794505407752	40	ChEMBL37
100	100	19	25336	2.18560931467948	0.857988632775497	41	ChEMBL37
100	101	18	25335	2.53022496512163	0.914939806591672	42	ChEMBL37
100	103	12	25333	3.83443451636282	0.992618323925315	43	ChEMBL37
100	100	24	25336	2.40251136341657	0.896195137353963	44	ChEMBL37
100	101	16	25335	3.36084193703118	0.981448588908624	45	ChEMBL37
100	125	10	25311	2.91907360127214	0.956659160048991	46	ChEMBL37
100	103	18	25333	2.23681783744046	0.867879840524217	47	ChEMBL37
100	126	20	25310	2.60575637779236	0.924654286843145	48	ChEMBL37
100	103	21	25333	2.01282025874355	0.822287135357044	49	ChEMBL37
100	100	12	25336	2.75293137957145	0.942098200189454	50	ChEMBL37
100	100	22	25336	2.70337835659298	0.937717082412378	51	ChEMBL37
100	115	6	25321	3.95475513152023	0.994668457011966	52	ChEMBL37
100	162	19	25274	1.90117582808898	0.794848460868877	53	ChEMBL37
100	177	21	25259	1.52765316012625	0.68324161684944	54	ChEMBL37
100	182	12	25254	2.6328019219321	0.928922150946385	55	ChEMBL37
100	141	10	25295	2.40599323766097	0.896540818343546	56	ChEMBL37
100	100	17	25336	1.9520112802073	0.807507104515314	57	ChEMBL37
100	106	19	25330	2.31935111193553	0.883024082116068	58	ChEMBL37
100	100	22	25336	2.6195658008763	0.926784022734449	59	ChEMBL37
100	100	25	25336	2.07537757405714	0.835451531417746	60	ChEMBL37
100	100	16	25336	3.1071746242037	0.970082096621408	61	ChEMBL37
100	101	27	25335	2.68156106517004	0.934991119005329	62	ChEMBL37
100	102	26	25334	2.71703647389236	0.939093708060314	63	ChEMBL37
100	217	25	25219	1.88143687730489	0.789484119116539	64	ChEMBL37
100	100	26	25336	2.84851591441085	0.950505209977897	65	ChEMBL37
100	103	23	25333	2.75105885171218	0.941972920696325	66	ChEMBL37
100	111	11	25325	2.79178596171272	0.945705824284304	67	ChEMBL37
100	112	12	25324	2.44196014481904	0.902187648080872	68	ChEMBL37
100	110	19	25326	2.18802744707499	0.858287925452105	69	ChEMBL37
100	121	19	25315	2.08217863282737	0.836776614655343	70	ChEMBL37
100	103	20	25333	2.45089244087949	0.903485572178581	71	ChEMBL37
100	101	17	25335	2.53236796855426	0.91549240181567	72	ChEMBL37
100	5725	22	19711	2.28074632399276	0.869615950484501	73	ChEMBL37
100	135	24	25301	2.98830878325489	0.961977787439232	74	ChEMBL37
100	111	15	25325	2.67794115088029	0.934452122408687	75	ChEMBL37
100	171	10	25265	1.53688766901958	0.68660201860281	76	ChEMBL37
100	109	14	25327	2.46816154347068	0.906423974414656	77	ChEMBL37
100	111	12	25325	2.04325465090054	0.828785784797631	78	ChEMBL37
100	117	22	25319	1.98423558029228	0.815158576563056	79	ChEMBL37
100	105	38	25331	2.61305551714546	0.925585251273144	80	ChEMBL37
100	104	22	25332	2.16887542594169	0.854729196273488	81	ChEMBL37
100	287	9	25149	1.58680519535133	0.700823094357629	82	ChEMBL37
100	100	19	25336	3.26626647171297	0.977818124407957	83	ChEMBL37
100	100	16	25336	3.21775635493408	0.975607830754657	84	ChEMBL37
100	114	18	25322	2.26777029912156	0.873627675539057	85	ChEMBL37
100	116	16	25320	3.9273711525065	0.994391785150079	86	ChEMBL37
100	101	15	25335	1.98236687023147	0.814999013222814	87	ChEMBL37
100	117	14	25319	3.25634495189683	0.977250286346222	88	ChEMBL37
100	102	3	25334	2.3471795064165	0.887502960448409	89	ChEMBL37
100	105	15	25331	2.39132310472889	0.894161304330662	90	ChEMBL37
100	102	6	25334	1.96663891855243	0.811360227362438	91	ChEMBL37
100	101	22	25335	2.19567793508174	0.859798697454115	92	ChEMBL37
100	100	14	25336	2.16317669442227	0.853725923586991	93	ChEMBL37
100	104	14	25332	2.95865031063144	0.959576819832623	94	ChEMBL37
100	103	30	25333	2.63466481904235	0.929183278727352	95	ChEMBL37
100	100	32	25336	2.67791223485291	0.934401641932428	96	ChEMBL37
100	102	4	25334	1.81730765137575	0.773782268887661	97	ChEMBL37
100	102	14	25334	2.94677133248159	0.95875108549775	98	ChEMBL37
100	100	10	25336	2.91907360127214	0.956622987053994	99	ChEMBL37
100	101	14	25335	2.84463736151945	0.950148016577857	100	ChEMBL37
250	258	42	25178	2.00818741356583	0.820398760822941	1	ChEMBL37
250	250	51	25186	2.4378986792631	0.901373779083618	2	ChEMBL37
250	332	52	25104	2.41140878002111	0.897426704907585	3	ChEMBL37
250	253	54	25183	2.41328691421577	0.897629353135051	4	ChEMBL37
250	253	57	25183	2.05640795487532	0.831314775840845	5	ChEMBL37
250	259	37	25177	2.50408168067431	0.911506533741113	6	ChEMBL37
250	254	55	25182	2.03165608332919	0.825708839647367	7	ChEMBL37
250	252	31	25184	2.88473949522617	0.9534625158831	8	ChEMBL37
250	338	25	25098	2.07627894623423	0.834887242011316	9	ChEMBL37
250	251	49	25185	2.39313026079445	0.894540401032361	10	ChEMBL37
250	257	45	25179	2.29030310418718	0.877953850430915	11	ChEMBL37
250	253	44	25183	2.63397454792757	0.929118850017869	12	ChEMBL37
250	274	45	25162	2.71190331427128	0.938756855575868	13	ChEMBL37
250	252	49	25184	2.45799041601187	0.904621982210928	14	ChEMBL37
250	251	24	25185	2.27393616958614	0.875044669446099	15	ChEMBL37
250	250	49	25186	2.31926434711357	0.882871436512348	16	ChEMBL37
250	250	48	25186	2.62618982646316	0.92793615500675	17	ChEMBL37
250	250	51	25186	2.40797001394668	0.896807750337489	18	ChEMBL37
250	257	39	25179	2.07187115110301	0.834147503872275	19	ChEMBL37
250	254	52	25182	2.35678819080962	0.888690334365817	20	ChEMBL37
250	304	50	25132	2.57556685638073	0.921096609899729	21	ChEMBL37
250	476	34	24960	1.96680934190842	0.81005608974359	22	ChEMBL37
250	5825	47	19611	2.28114000409073	0.869613992147264	23	ChEMBL37
250	251	35	25185	2.73340143873216	0.941115743498114	24	ChEMBL37
250	264	55	25172	2.84427695051542	0.950421102812649	25	ChEMBL37
250	437	38	24999	1.98423558029228	0.814072562902516	26	ChEMBL37
250	255	46	25181	2.67990929713973	0.934950955085183	27	ChEMBL37
250	1300	73	24136	2.87243131648736	0.954922108054359	28	ChEMBL37
250	253	44	25183	2.3642307980123	0.889965452884883	29	ChEMBL37
250	5812	24	19624	2.28209941822685	0.870209947003669	30	ChEMBL37
250	267	41	25169	2.68225883879962	0.935317255353808	31	ChEMBL37
250	268	54	25168	2.64256604279391	0.930228862047044	32	ChEMBL37
250	396	9	25040	1.74978228183341	0.75167731629393	33	ChEMBL37
250	269	50	25167	3.15158914022909	0.9733381014821	34	ChEMBL37
250	291	27	25145	2.01991116412292	0.823225293298867	35	ChEMBL37
250	268	36	25168	2.79752627516194	0.946360457724094	36	ChEMBL37
250	251	43	25185	2.57006709960046	0.920150883462378	37	ChEMBL37
250	255	28	25181	1.95871980350987	0.808744688455582	38	ChEMBL37
250	250	39	25186	2.45089244087949	0.903517827364409	39	ChEMBL37
250	251	41	25185	2.57556685638073	0.921064125471511	40	ChEMBL37
250	266	42	25170	2.54433929105731	0.917123559793405	41	ChEMBL37
250	5649	3	19787	2.28009783045159	0.869611360994593	42	ChEMBL37
250	252	25	25184	2.40864286626938	0.896918678526048	43	ChEMBL37
250	257	61	25179	2.46378191456411	0.905754795663053	44	ChEMBL37
250	255	56	25181	3.0863511766367	0.969063976807911	45	ChEMBL37
250	255	31	25181	2.40219375450755	0.896112148048132	46	ChEMBL37
250	455	34	24981	2.8943436646002	0.954885713141988	47	ChEMBL37
250	253	62	25183	2.30763094857072	0.88107056347536	48	ChEMBL37
250	259	37	25177	2.2138507113691	0.863287921515669	49	ChEMBL37
250	256	34	25180	2.72855239723651	0.940270055599682	50	ChEMBL37
250	305	24	25131	2.06266472139478	0.83239823325773	51	ChEMBL37
250	262	48	25174	2.30514516588532	0.880630809565425	52	ChEMBL37
250	250	40	25186	2.39715046614566	0.895298975621377	53	ChEMBL37
250	251	62	25185	2.47533138111639	0.907722850903316	54	ChEMBL37
250	5818	40	19618	2.30446879920471	0.874859822611887	55	ChEMBL37
250	255	44	25181	2.44768082839246	0.90302211985227	56	ChEMBL37
250	250	46	25186	2.91077408625462	0.956324942428333	57	ChEMBL37
250	250	40	25186	3.06362106172932	0.967362820614627	58	ChEMBL37
250	332	40	25104	2.64277146460077	0.930409496494583	59	ChEMBL37
250	250	49	25186	2.72697135411776	0.940165171126817	60	ChEMBL37
250	260	48	25176	2.81602049450505	0.948164918970448	61	ChEMBL37
250	280	50	25156	2.61544361331	0.926220384798855	62	ChEMBL37
250	256	49	25180	2.63550740343786	0.929388403494837	63	ChEMBL37
250	286	56	25150	2.03485525404684	0.826202783300199	64	ChEMBL37
250	252	41	25184	3.0642840501234	0.967479351969504	65	ChEMBL37
250	250	50	25186	2.51154177061712	0.912689589454459	66	ChEMBL37
250	253	33	25183	2.6800887048191	0.934995830520589	67	ChEMBL37
250	253	24	25183	1.99174833292302	0.816304649962276	68	ChEMBL37
250	346	23	25090	1.48805563788644	0.668154643284177	69	ChEMBL37
250	328	45	25108	1.83811857454924	0.778238011789071	70	ChEMBL37
250	250	28	25186	2.61054511659877	0.92531565155245	71	ChEMBL37
250	284	57	25152	2.89739240332402	0.954794847328244	72	ChEMBL37
250	255	35	25181	2.9039517955676	0.955482308089432	73	ChEMBL37
250	250	45	25186	2.74689940963308	0.942070991820853	74	ChEMBL37
250	272	32	25164	2.43521125829709	0.900890160546813	75	ChEMBL37
250	250	46	25186	3.00277994060353	0.963432065433177	76	ChEMBL37
250	256	26	25180	1.91811628405394	0.798649722001589	77	ChEMBL37
250	264	35	25172	2.12973861885482	0.84641665342444	78	ChEMBL37
250	250	44	25186	2.39837186645555	0.895457794012547	79	ChEMBL37
250	258	41	25178	2.18420917116131	0.857375486535865	80	ChEMBL37
250	259	34	25177	2.47868436982057	0.908368749255273	81	ChEMBL37
250	251	53	25185	2.58545582437158	0.922017073654953	82	ChEMBL37
250	297	49	25139	2.22050065706541	0.864393969529417	83	ChEMBL37
250	254	39	25182	1.89700584522158	0.793463585100469	84	ChEMBL37
250	389	23	25047	2.75612661072546	0.943027109035014	85	ChEMBL37
250	266	50	25170	2.72941809768485	0.940444974175606	86	ChEMBL37
250	273	34	25163	2.81635382269373	0.948297102889163	87	ChEMBL37
250	255	32	25181	1.87686079532904	0.788411897859497	88	ChEMBL37
250	261	50	25175	2.46543071127657	0.906057596822244	89	ChEMBL37
250	254	13	25182	2.05630197070446	0.83122865538877	90	ChEMBL37
250	253	27	25183	2.41266697461575	0.897510225151888	91	ChEMBL37
250	269	43	25167	2.63351895608384	0.92911352167521	92	ChEMBL37
250	259	30	25177	2.35300978941899	0.888231322238551	93	ChEMBL37
250	267	48	25169	3.0639767769231	0.967459970598753	94	ChEMBL37
250	251	28	25185	2.41818025126992	0.898550724637681	95	ChEMBL37
250	250	32	25186	2.07336145797695	0.834709759390137	96	ChEMBL37
250	261	59	25175	2.56139060502573	0.919324726911619	97	ChEMBL37
250	304	52	25132	2.66775356215582	0.933192742320547	98	ChEMBL37
250	256	68	25180	2.20562511027633	0.861517077045274	99	ChEMBL37
250	254	30	25182	2.71490578416415	0.939004050512271	100	ChEMBL37
500	524	88	24912	2.47334792395062	0.907474309569685	1	ChEMBL37
500	502	55	24934	2.64073628737444	0.930416299029438	2	ChEMBL37
500	599	97	24837	2.69287266388178	0.937150219430688	3	ChEMBL37
500	500	98	24936	2.63229521359562	0.929178697465512	4	ChEMBL37
500	631	87	24805	2.46673678069369	0.90634952630518	5	ChEMBL37
500	502	60	24934	2.56023431264004	0.919427288040427	6	ChEMBL37
500	500	32	24936	2.26501866478388	0.872393326916907	7	ChEMBL37
500	514	95	24922	2.48923340964337	0.909597945590242	8	ChEMBL37
500	500	91	24936	2.88271629003789	0.95384183509785	9	ChEMBL37
500	537	84	24899	2.08019297076997	0.835294590144182	10	ChEMBL37
500	501	85	24935	2.42449383315224	0.89933827952677	11	ChEMBL37
500	510	88	24926	2.50281493937783	0.911417796678167	12	ChEMBL37
500	500	96	24936	2.57425709788804	0.921118062239333	13	ChEMBL37
500	513	61	24923	2.47611491173033	0.907996629619227	14	ChEMBL37
500	501	71	24935	2.80235030598954	0.947543613394826	15	ChEMBL37
500	572	61	24864	2.61836535942363	0.927002895752896	16	ChEMBL37
500	629	72	24807	2.20031772545627	0.859878260168501	17	ChEMBL37
500	502	100	24934	2.93952980595507	0.959051897008101	18	ChEMBL37
500	503	84	24933	2.7241888027793	0.940279950266715	19	ChEMBL37
500	575	88	24861	2.15551518173643	0.85133341378062	20	ChEMBL37
500	596	52	24840	2.55364564904972	0.918599033816425	21	ChEMBL37
500	526	83	24910	2.83532331542316	0.949939783219591	22	ChEMBL37
500	501	92	24935	2.22905663072018	0.865771004611991	23	ChEMBL37
500	507	60	24929	2.19749856957625	0.859360584058727	24	ChEMBL37
500	535	93	24901	2.45109016110832	0.903698646640697	25	ChEMBL37
500	749	73	24687	2.183598408661	0.856483169279378	26	ChEMBL37
500	511	48	24925	1.9617437613768	0.808425275827483	27	ChEMBL37
500	641	60	24795	2.68924404120119	0.936761443839484	28	ChEMBL37
500	500	76	24936	1.88553193956054	0.789380814886108	29	ChEMBL37
500	502	71	24934	1.94376380052886	0.803882249137724	30	ChEMBL37
500	6105	85	19331	2.28612185353256	0.870518855723967	31	ChEMBL37
500	501	62	24935	2.18802744707499	0.857629837577702	32	ChEMBL37
500	503	63	24933	2.37133927579741	0.890867524966911	33	ChEMBL37
500	501	72	24935	2.69803469788897	0.937677962703028	34	ChEMBL37
500	661	49	24775	2.14044261531525	0.847749747729566	35	ChEMBL37
500	3304	27	22132	2.20847158849456	0.856949213808061	36	ChEMBL37
500	595	57	24841	1.97865616215122	0.812084859707741	37	ChEMBL37
500	507	62	24929	2.98959445484024	0.963014962493481	38	ChEMBL37
500	514	74	24922	2.64073628737444	0.930422919508868	39	ChEMBL37
500	500	63	24936	2.38249114281837	0.892725376965031	40	ChEMBL37
500	3135	24	22301	2.19196160017354	0.853549168198736	41	ChEMBL37
500	562	61	24874	2.23003109457648	0.865843853019217	42	ChEMBL37
500	501	81	24935	2.79994725183485	0.947142570683778	43	ChEMBL37
500	5715	24	19721	2.29213260148535	0.872318847928604	44	ChEMBL37
500	534	34	24902	1.94522904460743	0.804312906593848	45	ChEMBL37
500	622	76	24814	2.43410562626613	0.900620617393407	46	ChEMBL37
500	568	45	24868	2.01943690452418	0.822301753257198	47	ChEMBL37
500	510	84	24926	2.65682520392301	0.932399903714996	48	ChEMBL37
500	507	108	24929	2.36655072107259	0.890208191263188	49	ChEMBL37
500	502	81	24934	2.43877707847863	0.901620277532686	50	ChEMBL37
500	6077	82	19359	2.29362333736925	0.872100831654528	51	ChEMBL37
500	571	53	24865	1.86181207766511	0.782988135934044	52	ChEMBL37
500	504	77	24932	2.71190331427128	0.939114391143912	53	ChEMBL37
500	507	105	24929	3.02890166805062	0.965822937141482	54	ChEMBL37
500	5848	27	19588	2.3102494311232	0.876403920767817	55	ChEMBL37
500	500	84	24936	2.70142360279359	0.93800128328521	56	ChEMBL37
500	504	59	24932	2.59238698516975	0.923150970640141	57	ChEMBL37
500	521	90	24915	2.38852330795941	0.893758779851495	58	ChEMBL37
500	500	97	24936	2.58114678911711	0.921839910170035	59	ChEMBL37
500	594	59	24842	2.17679187787626	0.85564769342243	60	ChEMBL37
500	503	79	24933	2.66336997029004	0.933060602414471	61	ChEMBL37
500	3188	28	22248	2.24755851846407	0.865426105717368	62	ChEMBL37
500	502	72	24934	2.8653105784509	0.952594850405069	63	ChEMBL37
500	504	64	24932	2.39178278207723	0.894232311888336	64	ChEMBL37
500	511	73	24925	2.47084979260431	0.907081243731194	65	ChEMBL37
500	502	25	24934	2.09965475248293	0.83981711718938	66	ChEMBL37
500	501	98	24935	2.64073628737444	0.930419089633046	67	ChEMBL37
500	500	109	24936	2.76424470450417	0.944136990696182	68	ChEMBL37
500	509	83	24927	2.57297655283662	0.920929113009989	69	ChEMBL37
500	510	106	24926	2.75377262984537	0.942911016609163	70	ChEMBL37
500	505	85	24931	2.42847796579689	0.899683125426176	71	ChEMBL37
500	503	85	24933	2.39178278207723	0.894236553964625	72	ChEMBL37
500	504	75	24932	2.18270560088804	0.856730306433499	73	ChEMBL37
500	502	78	24934	2.33619970484573	0.88513676104917	74	ChEMBL37
500	500	39	24936	1.64760339313567	0.71843920436317	75	ChEMBL37
500	504	56	24932	2.88463861316044	0.953954756938874	76	ChEMBL37
500	554	50	24882	2.62075620000437	0.927537979262117	77	ChEMBL37
500	520	94	24916	2.37133927579741	0.890873334403596	78	ChEMBL37
500	512	104	24924	2.65642121422748	0.932274113304446	79	ChEMBL37
500	502	76	24934	2.75377262984537	0.94288922756076	80	ChEMBL37
500	529	67	24907	2.72099801854664	0.940097161440559	81	ChEMBL37
500	596	73	24840	2.35300978941899	0.88804347826087	82	ChEMBL37
500	511	95	24925	2.59113097127671	0.923049147442327	83	ChEMBL37
500	500	68	24936	2.81725370999963	0.948909207571383	84	ChEMBL37
500	500	102	24936	2.32714475334557	0.883782483156882	85	ChEMBL37
500	749	55	24687	2.09107561346919	0.837485316158302	86	ChEMBL37
500	503	85	24933	2.62201006722833	0.92760598403722	87	ChEMBL37
500	511	74	24925	2.59330012435589	0.923370110330993	88	ChEMBL37
500	528	74	24908	2.93951558520161	0.95904930142926	89	ChEMBL37
500	502	136	24934	2.54277810879751	0.916980829389589	90	ChEMBL37
500	522	110	24914	2.39837186645555	0.89540017660753	91	ChEMBL37
500	3103	10	22333	2.19196160017354	0.853624680965388	92	ChEMBL37
500	564	56	24872	2.57082145072712	0.920513026696687	93	ChEMBL37
500	525	22	24911	2.15171938576546	0.850748665248284	94	ChEMBL37
500	600	53	24836	2.34670153733431	0.88709937187953	95	ChEMBL37
500	501	115	24935	2.7202573574729	0.94000401042711	96	ChEMBL37
500	500	100	24936	2.62380234068262	0.927735001604107	97	ChEMBL37
500	510	72	24926	2.11335209550498	0.842734494102544	98	ChEMBL37
500	520	76	24916	2.49681364605158	0.910699951838176	99	ChEMBL37
500	508	57	24928	2.59933275392297	0.924021181001284	100	ChEMBL37
1000	1002	80	24434	2.22637271775245	0.8644921011705	1	ChEMBL37
1000	1006	153	24430	2.51981530383765	0.914121981170692	2	ChEMBL37
1000	6589	101	18847	2.29572373550157	0.871809837109354	3	ChEMBL37
1000	1114	141	24322	2.26459542778726	0.871597730449799	4	ChEMBL37
1000	1635	97	23801	2.83374570733919	0.952228897945465	5	ChEMBL37
1000	3637	37	21799	2.18812984555171	0.851552823524015	6	ChEMBL37
1000	1005	207	24431	2.83626178863978	0.951086734067373	7	ChEMBL37
1000	1000	128	24436	2.27082950649718	0.873506302177116	8	ChEMBL37
1000	1064	176	24372	2.44842371872293	0.903249630723781	9	ChEMBL37
1000	3139	29	22297	2.19481175825313	0.854105933533659	10	ChEMBL37
1000	1004	119	24432	2.47854693438273	0.908562540929928	11	ChEMBL37
1000	1000	167	24436	2.52482396684867	0.914756916025536	12	ChEMBL37
1000	1004	185	24432	2.35107081632543	0.887647347740668	13	ChEMBL37
1000	1867	97	23569	2.72855239723651	0.9430183715898	14	ChEMBL37
1000	1007	132	24429	2.30041884630414	0.879200949690941	15	ChEMBL37
1000	3897	102	21539	2.137560852529	0.839314731417429	16	ChEMBL37
1000	1016	139	24420	2.29403620521137	0.877927927927928	17	ChEMBL37
1000	1003	154	24433	2.26351113719755	0.871567142798674	18	ChEMBL37
1000	1028	151	24408	2.42653399105446	0.899500163880695	19	ChEMBL37
1000	1000	138	24436	2.15046210252699	0.849443444098871	20	ChEMBL37
1000	1007	146	24429	2.29834744154677	0.878791600147366	21	ChEMBL37
1000	1020	165	24416	2.61544361331	0.927015072083879	22	ChEMBL37
1000	1013	172	24423	2.7330413563865	0.942349424722597	23	ChEMBL37
1000	6592	139	18844	2.34325872406142	0.882084483124602	24	ChEMBL37
1000	1008	160	24428	2.38249114281837	0.892541345996398	25	ChEMBL37
1000	1007	217	24429	2.57287438112472	0.92124114781612	26	ChEMBL37
1000	1000	126	24436	2.5317236384606	0.915820919954166	27	ChEMBL37
1000	1006	171	24430	2.73340143873216	0.942365943512075	28	ChEMBL37
1000	3718	79	21718	2.20847158849456	0.856110139055162	29	ChEMBL37
1000	1036	136	24400	2.63452316471055	0.930163934426229	30	ChEMBL37
1000	1006	193	24430	2.47674504840114	0.908268522308637	31	ChEMBL37
1000	1002	211	24434	2.45076601026625	0.903536056314971	32	ChEMBL37
1000	1040	143	24396	2.38107512403751	0.892318412854566	33	ChEMBL37
1000	1019	169	24417	2.27834486288597	0.875046074456322	34	ChEMBL37
1000	6087	60	19349	2.27828501775131	0.868416972453357	35	ChEMBL37
1000	1024	165	24412	2.48200936669136	0.908938227101426	36	ChEMBL37
1000	1000	123	24436	2.68354769429879	0.936691766246522	37	ChEMBL37
1000	1012	155	24424	2.62590982975772	0.928676711431379	38	ChEMBL37
1000	1221	144	24215	2.27862576462763	0.874912244476564	39	ChEMBL37
1000	1011	151	24425	2.30358968365479	0.87971340839304	40	ChEMBL37
1000	1013	144	24423	2.70324379765486	0.939073823854563	41	ChEMBL37
1000	6591	159	18845	2.26643413055433	0.863836561422128	42	ChEMBL37
1000	1039	123	24397	3.002189453059	0.965405582653605	43	ChEMBL37
1000	1121	118	24315	2.10684493480579	0.839810816368497	44	ChEMBL37
1000	1013	117	24423	2.46543071127657	0.90623592515252	45	ChEMBL37
1000	3077	5	22359	2.19196160017354	0.853660718278993	46	ChEMBL37
1000	6271	98	19165	2.29620192860656	0.872371510566136	47	ChEMBL37
1000	1006	150	24430	2.45799041601187	0.904748260335653	48	ChEMBL37
1000	1000	126	24436	2.15097643825681	0.849566213782943	49	ChEMBL37
1000	1003	167	24433	2.41885385793951	0.898579789628781	50	ChEMBL37
1000	1012	150	24424	2.77991650298667	0.946282345234196	51	ChEMBL37
1000	1004	148	24432	2.55943533827525	0.91977734119188	52	ChEMBL37
1000	3686	123	21750	2.26540510318897	0.868459770114943	53	ChEMBL37
1000	1241	157	24195	2.3088160874819	0.880636495143625	54	ChEMBL37
1000	1008	119	24428	2.36396132603887	0.889552971999345	55	ChEMBL37
1000	3611	77	21825	2.21945065954477	0.858694158075601	56	ChEMBL37
1000	1111	10	24325	2.88964629369182	0.95601233299075	57	ChEMBL37
1000	1195	108	24241	2.20418525752561	0.85978301225197	58	ChEMBL37
1000	1001	187	24435	2.4443114480622	0.90268058113362	59	ChEMBL37
1000	1013	155	24423	2.8246789959151	0.950333701838431	60	ChEMBL37
1000	5976	48	19460	2.27374562111919	0.867574511819116	61	ChEMBL37
1000	1272	128	24164	2.01308826174107	0.818573083926502	62	ChEMBL37
1000	5652	3	19784	2.28009783045159	0.86959158916296	63	ChEMBL37
1000	1004	162	24432	2.30186617548829	0.879502292075966	64	ChEMBL37
1000	1296	102	24140	2.41084086245474	0.897141673570837	65	ChEMBL37
