between_to_within_signal_ratio	local_prediction_signal	replicate	global_spearman	pooled_within_target_centered_spearman	macro_target_spearman	attenuation
0.5	0.2	230	0.2436533705926185	0.0012915217302234237	0.020139860139860143	0.24236184886239506
0.5	0.2	231	0.2618191540410792	0.08292146036212525	0.10083916083916086	0.17889769367895395
0.5	0.2	232	0.28986817351956495	0.07536547594824719	0.06412587412587412	0.21450269757131776
0.5	0.2	233	0.17420410708618547	0.009389082909085354	0.007272727272727268	0.16481502417710012
0.5	0.2	234	0.21250400173889009	0.016973275675885885	0.0125874125874126	0.1955307260630042
0.5	0.2	235	0.22921197861942957	0.09123313974523593	0.07860139860139861	0.13797883887419365
0.5	0.2	236	0.2076803039446555	0.009972312480772556	-0.011818181818181825	0.19770799146388296
0.5	0.2	237	0.24273209217506403	0.014897503401044027	0.021958041958041963	0.22783458877402
0.5	0.2	238	0.27577215678622	0.08258034901413126	0.09013986013986015	0.19319180777208877
0.5	0.2	239	0.24227231407799588	0.07976699983819434	0.09111888111888114	0.16250531423980152
0.5	0.5	0	0.24024065988934715	0.08904149933437454	0.07755244755244757	0.15119916055497262
0.5	0.5	1	0.24106375768316507	0.12356279414082927	0.11671328671328673	0.1175009635423358
0.5	0.5	2	0.24091418813485285	0.0941290862007543	0.0825874125874126	0.14678510193409855
0.5	0.5	3	0.24731088007700006	0.06926838143637601	0.06391608391608393	0.17804249864062405
0.5	0.5	4	0.23859095041038222	0.1172537897595762	0.11622377622377625	0.12133716065080602
0.5	0.5	5	0.29043771558174686	0.11858643651835869	0.10958041958041959	0.17185127906338815
0.5	0.5	6	0.2427725158142471	0.11305297434234328	0.11209790209790212	0.12971954147190384
0.5	0.5	7	0.31701431737105373	0.1572328869672826	0.1386013986013986	0.15978143040377113
0.5	0.5	8	0.3356094483398947	0.16483123946613853	0.15573426573426574	0.17077820887375617
0.5	0.5	9	0.27379642624751827	0.13836271414077372	0.11601398601398602	0.13543371210674454
0.5	0.5	10	0.26060141013986815	0.11903091599369166	0.11167832167832169	0.1415704941461765
0.5	0.5	11	0.28768141505653827	0.13029559742749822	0.12867132867132872	0.15738581762904005
0.5	0.5	12	0.2608837089470201	0.09751851216563347	0.09412587412587413	0.16336519678138667
0.5	0.5	13	0.2823846961004834	0.12083424363489141	0.09930069930069933	0.16155045246559196
0.5	0.5	14	0.2950896146455657	0.11755872052688925	0.10062937062937063	0.17753089411867645
0.5	0.5	15	0.25088916728414395	0.08173578592762912	0.08727272727272728	0.16915338135651484
0.5	0.5	16	0.29472996856247813	0.10863106849379756	0.11706293706293706	0.18609890006868057
0.5	0.5	17	0.274542058709763	0.17522980918736747	0.15965034965034966	0.09931224952239553
0.5	0.5	18	0.25027102796599165	0.10194599440694055	0.09153846153846155	0.1483250335590511
0.5	0.5	19	0.22932439536416346	0.09769403312085635	0.09202797202797205	0.1316303622433071
0.5	0.5	20	0.30464540600375417	0.13736513705912293	0.12937062937062938	0.16728026894463124
0.5	0.5	21	0.2721054736843568	0.08823385988462491	0.08188811188811189	0.18387161379973188
0.5	0.5	22	0.2476631858772124	0.08589703881738807	0.0855944055944056	0.16176614705982434
0.5	0.5	23	0.27999622221959874	0.10408895422844044	0.08272727272727273	0.1759072679911583
0.5	0.5	24	0.31828753353300937	0.11760519972583315	0.10391608391608394	0.2006823338071762
0.5	0.5	25	0.24262936988150688	0.05581450403785003	0.06356643356643356	0.18681486584365686
0.5	0.5	26	0.29799135971622204	0.1075618038623638	0.08944055944055947	0.19042955585385823
0.5	0.5	27	0.23464691294924508	0.09347912047161143	0.08790209790209792	0.14116779247763367
0.5	0.5	28	0.30822665849073505	0.13809955423580153	0.12013986013986015	0.17012710425493352
0.5	0.5	29	0.29954814551954545	0.10168364700253264	0.08993006993006994	0.19786449851701282
0.5	0.5	30	0.2998121387584297	0.14103947294407843	0.11762237762237765	0.1587726658143513
0.5	0.5	31	0.313883558252471	0.1678279846027671	0.13503496503496504	0.1460555736497039
0.5	0.5	32	0.2147533019120152	0.09929581895542983	0.08867132867132867	0.11545748295658537
0.5	0.5	33	0.2922711126882727	0.1278653526842727	0.10755244755244757	0.164405760004
0.5	0.5	34	0.23807636671969912	0.12917368692617148	0.12916083916083917	0.10890267979352763
0.5	0.5	35	0.2297448748228297	0.08375082899363125	0.07314685314685315	0.14599404582919845
0.5	0.5	36	0.2222943279821722	0.11106283407141256	0.09272727272727271	0.11123149391075964
0.5	0.5	37	0.27598261526570506	0.1565454351009966	0.14944055944055948	0.11943718016470845
0.5	0.5	38	0.30799057499345484	0.13903792294300205	0.12433566433566436	0.1689526520504528
0.5	0.5	39	0.3291224368905811	0.18194532079536166	0.17153846153846156	0.14717711609521947
0.5	0.5	40	0.31276843942252736	0.12447950311076605	0.11034965034965039	0.1882889363117613
0.5	0.5	41	0.3110257159900805	0.18782056793094998	0.18587412587412586	0.12320514805913052
0.5	0.5	42	0.24655184482767	0.08930224951545106	0.10384615384615385	0.15724959531221894
0.5	0.5	43	0.1967383588460825	0.0627234532801759	0.043566433566433575	0.13401490556590662
0.5	0.5	44	0.2953992537494818	0.1205098753540801	0.11482517482517483	0.1748893783954017
0.5	0.5	45	0.2280454083648669	0.05005670837271414	0.056153846153846165	0.17798869999215275
0.5	0.5	46	0.26615815010982646	0.08030822938071484	0.07468531468531468	0.1858499207291116
0.5	0.5	47	0.291482980196514	0.11067105602156667	0.10237762237762238	0.1808119241749473
0.5	0.5	48	0.31354498857290874	0.14859917263831435	0.12314685314685317	0.1649458159345944
0.5	0.5	49	0.27175925816615154	0.05826912379800264	0.05006993006993006	0.2134901343681489
0.5	0.5	50	0.23629370575951786	0.10931949258298096	0.10160839160839162	0.1269742131765369
0.5	0.5	51	0.21414007926394396	0.11344739822735987	0.097972027972028	0.10069268103658409
0.5	0.5	52	0.2807278060609764	0.10602269168242477	0.10209790209790207	0.17470511437855163
0.5	0.5	53	0.26616467094768814	0.1499414930149257	0.15083916083916085	0.11622317793276243
0.5	0.5	54	0.2598741249125867	0.10803313752301218	0.10286713286713287	0.15184098738957452
0.5	0.5	55	0.290710264382128	0.12820095708399798	0.12223776223776225	0.16250930729813
0.5	0.5	56	0.2654572954564552	0.09510799660277543	0.07615384615384618	0.17034929885367978
0.5	0.5	57	0.22906555490663533	0.07325539809402645	0.06671328671328672	0.15581015681260887
0.5	0.5	58	0.2631162104973684	0.13007038199332083	0.1230769230769231	0.13304582850404756
0.5	0.5	59	0.2556755039413222	0.0990750271354355	0.10685314685314687	0.1566004768058867
0.5	0.5	60	0.28858192957078443	0.10405957920804111	0.09503496503496507	0.18452235036274334
0.5	0.5	61	0.2612637439331555	0.09109120214666816	0.06510489510489512	0.17017254178648733
0.5	0.5	62	0.252783411655147	0.0552071772272064	0.04216783216783218	0.1975762344279406
0.5	0.5	63	0.24221630015020842	0.13354698162984835	0.12111888111888115	0.10866931852036008
0.5	0.5	64	0.31977605540003845	0.12305027295157844	0.10489510489510492	0.19672578244846
0.5	0.5	65	0.26165829976270816	0.13384569711506744	0.12713286713286714	0.12781260264764072
0.5	0.5	66	0.2892081938945791	0.13587276102275073	0.13993006993006996	0.15333543287182835
0.5	0.5	67	0.26585199017499317	0.1281535889955479	0.10804195804195807	0.13769840117944526
0.5	0.5	68	0.2781621931681897	0.12572966370115535	0.12363636363636366	0.15243252946703434
0.5	0.5	69	0.290430590576799	0.12371059285457837	0.12342657342657343	0.16671999772222063
0.5	0.5	70	0.3247905311045355	0.1631464744072739	0.15741258741258743	0.1616440566972616
0.5	0.5	71	0.28348725242170303	0.0912054522260085	0.0902097902097902	0.19228180019569452
0.5	0.5	72	0.26094458398929443	0.06497411456535733	0.06384615384615384	0.1959704694239371
0.5	0.5	73	0.2159583930266618	0.07127782033181967	0.05090909090909092	0.14468057269484214
0.5	0.5	74	0.23708631047660447	0.07586043462530183	0.08496503496503499	0.16122587585130266
0.5	0.5	75	0.2565782406793338	0.10161654973371509	0.0746853146853147	0.15496169094561874
0.5	0.5	76	0.2560584694850483	0.13267679352555106	0.11545454545454546	0.12338167595949723
0.5	0.5	77	0.19796735969955534	0.05957693720620639	0.0483916083916084	0.13839042249334896
0.5	0.5	78	0.27109830631826826	0.10970131229257798	0.09776223776223776	0.16139699402569027
0.5	0.5	79	0.21807776255400174	0.08281498112151467	0.07818181818181819	0.13526278143248707
0.5	0.5	80	0.2816590219854319	0.12066781296375899	0.1253846153846154	0.1609912090216729
0.5	0.5	81	0.3002636112941745	0.15105532712175496	0.1395804195804196	0.14920828417241955
0.5	0.5	82	0.3066147823713766	0.13483613530287172	0.09468531468531471	0.1717786470685049
0.5	0.5	83	0.27805631115021606	0.08880567972616647	0.0851048951048951	0.18925063142404958
0.5	0.5	84	0.2308488339228013	0.06265009211811952	0.05566433566433568	0.1681987418046818
0.5	0.5	85	0.2940980792347772	0.1280200889028395	0.11300699300699302	0.1660779903319377
0.5	0.5	86	0.2107329866201296	0.017128970228451546	0.0016083916083916045	0.19360401639167804
0.5	0.5	87	0.2833707940074958	0.14046136143150098	0.1398601398601399	0.14290943257599484
0.5	0.5	88	0.29557353164828587	0.14249267534213567	0.13405594405594404	0.1530808563061502
0.5	0.5	89	0.336088636172664	0.20109287575894147	0.20300699300699304	0.13499576041372252
0.5	0.5	90	0.2653770384562767	0.09092968814561676	0.07853146853146856	0.17444735031065994
0.5	0.5	91	0.2946852601980974	0.11482694779649154	0.10293706293706295	0.17985831240160582
0.5	0.5	92	0.2571457966290254	0.09989356937053429	0.09937062937062939	0.15725222725849114
0.5	0.5	93	0.25267397407914866	0.09829254742538017	0.10706293706293708	0.15438142665376847
0.5	0.5	94	0.2709124103558405	0.11291296035622247	0.1128671328671329	0.15799944999961804
0.5	0.5	95	0.26285202281390474	0.14953552745522738	0.1284615384615385	0.11331649535867735
0.5	0.5	96	0.2826508907297852	0.1351630591410133	0.13874125874125876	0.14748783158877193
0.5	0.5	97	0.2958383721099806	0.11283368252339063	0.106013986013986	0.18300468958658997
0.5	0.5	98	0.25905802712362996	0.08371025952101356	0.07202797202797204	0.1753477676026164
0.5	0.5	99	0.2728728006061115	0.11159445249614756	0.09951048951048952	0.16127834810996394
0.5	0.5	100	0.350281000195139	0.15412746119962584	0.16608391608391607	0.1961535389955132
0.5	0.5	101	0.29850186701518544	0.11342096070900048	0.10636363636363638	0.18508090630618496
0.5	0.5	102	0.2768760464416989	0.15321114111884798	0.1416783216783217	0.1236649053228509
0.5	0.5	103	0.2898329790506799	0.13143232738356067	0.12741258741258743	0.15840065166711922
0.5	0.5	104	0.2663631710855354	0.11391596799719998	0.10188811188811192	0.15244720308833543
0.5	0.5	105	0.3465171225813351	0.17997140970236786	0.16139860139860143	0.16654571287896724
0.5	0.5	106	0.22958919415916262	0.09321205084170196	0.06517482517482519	0.13637714331746065
0.5	0.5	107	0.29015413899592984	0.1295213538342735	0.12671328671328674	0.16063278516165636
0.5	0.5	108	0.2557538789957493	0.11353450939896485	0.09685314685314685	0.14221936959678444
0.5	0.5	109	0.2770003937502734	0.116480053111148	0.09671328671328676	0.1605203406391254
0.5	0.5	110	0.27833029745159543	0.13681792834578357	0.12433566433566436	0.14151236910581186
0.5	0.5	111	0.240045909754104	0.09750167187616102	0.07531468531468531	0.142544237877943
0.5	0.5	112	0.2374395329441201	0.133052134063982	0.12762237762237763	0.1043873988801381
0.5	0.5	113	0.3461969973590259	0.11530463562821919	0.11888111888111888	0.23089236173080674
0.5	0.5	114	0.266650921285362	0.09472706578268458	0.08853146853146855	0.17192385550267741
0.5	0.5	115	0.263665273378662	0.07491673952551356	0.08055944055944055	0.18874853385314846
0.5	0.5	116	0.2666704351878022	0.16193230689743535	0.15244755244755245	0.10473812829036686
0.5	0.5	117	0.2643808363755808	0.110936535372594	0.10664335664335667	0.15344430100298678
0.5	0.5	118	0.2802127570921924	0.1295873191578605	0.11769230769230772	0.1506254379343319
0.5	0.5	119	0.2541909820770709	0.1211464799628333	0.10482517482517485	0.13304450211423763
0.5	0.5	120	0.29133020231264056	0.13756311636327526	0.12412587412587413	0.1537670859493653
0.5	0.5	121	0.2573867759630389	0.08232382105820907	0.06363636363636366	0.17506295490482982
0.5	0.5	122	0.25994084718114385	0.10101683403946807	0.0955944055944056	0.15892401314167579
0.5	0.5	123	0.2712040425028073	0.11011306952296496	0.1106993006993007	0.16109097297984232
0.5	0.5	124	0.27981483320474526	0.1463017543762183	0.12307692307692308	0.13351307882852695
0.5	0.5	125	0.25746391490549647	0.11572838592249023	0.1153846153846154	0.14173552898300623
0.5	0.5	126	0.29027470157965385	0.15332114119523693	0.13300699300699304	0.13695356038441692
0.5	0.5	127	0.30531315646746976	0.14622320571055952	0.13545454545454547	0.15908995075691024
0.5	0.5	128	0.3047992741661626	0.10960429833631828	0.09475524475524479	0.1951949758298443
0.5	0.5	129	0.23803095696594234	0.11294593954579134	0.09951048951048952	0.125085017420151
0.5	0.5	130	0.23840466555879553	0.07679785194295274	0.07132867132867134	0.16160681361584278
0.5	0.5	131	0.27846699199096664	0.10161561223306406	0.09503496503496506	0.17685137975790258
0.5	0.5	132	0.23313505773267898	0.058688269922409664	0.0637062937062937	0.17444678781026932
0.5	0.5	133	0.24275105052156287	0.11411462091293119	0.10391608391608395	0.1286364296086317
0.5	0.5	134	0.28401707917852725	0.15169351506494103	0.1551048951048951	0.13232356411358623
0.5	0.5	135	0.29715217163345253	0.08012567369838451	0.06895104895104895	0.217026497935068
0.5	0.5	136	0.29797605415003764	0.1518242859890875	0.11867132867132868	0.14615176816095013
0.5	0.5	137	0.2859152471633661	0.0883017071539633	0.08601398601398604	0.1976135400094028
0.5	0.5	138	0.210319132166064	0.08343836349886354	0.0655944055944056	0.12688076866720044
0.5	0.5	139	0.31150656354622464	0.14073088939645098	0.1258041958041958	0.17077567414977365
0.5	0.5	140	0.26734217870984633	0.03776842206140421	0.030209790209790213	0.22957375664844212
0.5	0.5	141	0.2685718045637531	0.09624403905836046	0.08132867132867132	0.17232776550539267
0.5	0.5	142	0.28860181847348504	0.08842459612819176	0.08265734265734266	0.20017722234529328
0.5	0.5	143	0.300908417297512	0.13421660709486605	0.13517482517482518	0.16669181020264595
0.5	0.5	144	0.2856002191668188	0.0502005418059318	0.040839160839160844	0.23539967736088702
0.5	0.5	145	0.25223773072064637	0.11604162919557583	0.11006993006993009	0.13619610152507056
0.5	0.5	146	0.2697878054081982	0.12149325103697987	0.09020979020979021	0.1482945543712183
0.5	0.5	147	0.22852901286737004	0.06453571148313297	0.0472027972027972	0.16399330138423707
0.5	0.5	148	0.2235203566113588	0.08765635948358297	0.0906993006993007	0.13586399712777583
0.5	0.5	149	0.27303795349857884	0.11619768485950338	0.11405594405594406	0.15684026863907546
0.5	0.5	150	0.21392775967205535	0.10377401650973368	0.09748251748251749	0.11015374316232167
0.5	0.5	151	0.23440749611631675	0.09180569569839979	0.08559440559440563	0.14260180041791698
0.5	0.5	152	0.25052711842161	0.07724169252895315	0.06538461538461539	0.17328542589265689
0.5	0.5	153	0.2250846354754413	0.08418772513036468	0.09440559440559441	0.14089691034507662
0.5	0.5	154	0.34093584787211656	0.15627034463218378	0.1514685314685315	0.18466550323993278
0.5	0.5	155	0.30628577519845496	0.10408718339387736	0.1014685314685315	0.2021985918045776
0.5	0.5	156	0.3023504738544957	0.12978518735082456	0.1283916083916084	0.17256528650367114
0.5	0.5	157	0.21299777291512006	0.05148655658788652	0.06454545454545454	0.16151121632723353
0.5	0.5	158	0.3261331709258131	0.13408945422878765	0.13454545454545455	0.19204371669702547
0.5	0.5	159	0.2543874822135293	0.10861715181746655	0.09762237762237763	0.14577033039606274
0.5	0.5	160	0.27576470539215653	0.10771910952715939	0.08874125874125874	0.16804559586499712
0.5	0.5	161	0.2520128625089323	0.10444546836490858	0.10720279720279721	0.1475673941440237
0.5	0.5	162	0.2758185943184683	0.11020048625033767	0.09993006993006995	0.1656181080681306
0.5	0.5	163	0.2866050670868521	0.13924874947829824	0.1270629370629371	0.1473563176085539
0.5	0.5	164	0.2698429860020736	0.10942258293234926	0.10965034965034967	0.16042040306972438
0.5	0.5	165	0.24500990625687935	0.09329338423151683	0.08657342657342657	0.1517165220253625
0.5	0.5	166	0.24632037938915233	0.08040316000219445	0.08111888111888112	0.16591721938695786
0.5	0.5	167	0.22450046840310306	0.052705293545342737	0.05657342657342659	0.17179517485776033
0.5	0.5	168	0.24823280432833636	0.08559742055376428	0.1076923076923077	0.1626353837745721
0.5	0.5	169	0.2412246744615795	0.04957143720238694	0.017972027972027974	0.19165323725919256
0.5	0.5	170	0.23500078125054255	0.0704379308596742	0.07286713286713288	0.16456285039086835
0.5	0.5	171	0.283917113831329	0.12370155118163276	0.11601398601398605	0.16021556264969625
0.5	0.5	172	0.2770628729603285	0.09256373789148463	0.07307692307692307	0.18449913506884386
0.5	0.5	173	0.25309127298005063	0.11929777729012313	0.1120979020979021	0.1337934956899275
0.5	0.5	174	0.2789833812384592	0.12683308113408412	0.12804195804195806	0.1521503001043751
0.5	0.5	175	0.2811153688301173	0.14715952580522626	0.13356643356643358	0.13395584302489102
0.5	0.5	176	0.29302862710321326	0.15033737523428833	0.1355944055944056	0.14269125186892492
0.5	0.5	177	0.24491196174441787	0.07571377480123251	0.08594405594405596	0.16919818694318536
0.5	0.5	178	0.2584713947718019	0.14417255150871633	0.12636363636363637	0.11429884326308559
0.5	0.5	179	0.27730272034911135	0.10197164720253278	0.09741258741258743	0.1753310731465786
0.5	0.5	180	0.2615245427253769	0.13096000066666713	0.12132867132867135	0.13056454205870976
0.5	0.5	181	0.2705752781772765	0.11907311741188709	0.1020979020979021	0.15150216076538942
0.5	0.5	182	0.21461169764701227	0.09971373591231661	0.09706293706293706	0.11489796173469566
0.5	0.5	183	0.2956359830805438	0.14969004839586694	0.12545454545454546	0.14594593468467684
0.5	0.5	184	0.2800441875306858	0.13093639648360866	0.13104895104895103	0.1491077910470771
0.5	0.5	185	0.2567350880104778	0.10904672850467258	0.10867132867132868	0.14768835950580522
0.5	0.5	186	0.33143958433304466	0.10612183758460941	0.10867132867132867	0.22531774674843524
0.5	0.5	187	0.19302259932124954	0.049306374518315634	0.061678321678321685	0.14371622480293392
0.5	0.5	188	0.24227784185961238	0.06574627482380196	0.05706293706293707	0.1765315670358104
0.5	0.5	189	0.25054825732517866	0.0801548889964507	0.07993006993006994	0.17039336832872798
0.5	0.5	190	0.29076109080631307	0.10055762538723985	0.0811888111888112	0.19020346541907324
0.5	0.5	191	0.298738533846204	0.1369083728530367	0.13	0.16183016099316733
0.5	0.5	192	0.2655793372078731	0.10018370151645939	0.08202797202797203	0.1653956356914137
0.5	0.5	193	0.2853324342586349	0.09420275291857842	0.10923076923076923	0.19112968134005648
0.5	0.5	194	0.22659419902374933	0.06167897338817596	0.055804195804195815	0.16491522563557337
0.5	0.5	195	0.25638100443125306	0.09342796765831089	0.07811188811188811	0.16295303677294215
0.5	0.5	196	0.3162551571216369	0.1071825049878507	0.08545454545454545	0.20907265213378617
0.5	0.5	197	0.24625083767419284	0.07222768210255702	0.06762237762237763	0.17402315557163583
0.5	0.5	198	0.23246721004667364	0.08635270580049013	0.07979020979020979	0.1461145042461835
0.5	0.5	199	0.28635189329992594	0.12166620254597399	0.13069930069930072	0.16468569075395195
0.5	0.5	200	0.2683545405239865	0.07156561219834182	0.08741258741258742	0.19678892832564468
0.5	0.5	201	0.28083297280067554	0.14067071574355258	0.13048951048951052	0.14016225705712296
0.5	0.5	202	0.21659798374859984	0.12628597658748375	0.12839160839160838	0.09031200716111609
0.5	0.5	203	0.22771183868877684	0.10251188368880812	0.09209790209790211	0.12519995499996872
0.5	0.5	204	0.22026257657123374	0.08935004815975567	0.07804195804195806	0.13091252841147807
0.5	0.5	205	0.2802692987981242	0.1002835279746722	0.07622377622377624	0.17998577082345196
0.5	0.5	206	0.2519223693905343	0.11249420312097438	0.10769230769230768	0.13942816626955992
0.5	0.5	207	0.24411128757728304	0.09835610996952081	0.09454545454545454	0.14575517760776224
0.5	0.5	208	0.3068977686790061	0.13266573796231804	0.11321678321678325	0.17423203071668805
0.5	0.5	209	0.3009193339717597	0.14418246818226957	0.1397902097902098	0.15673686578949012
0.5	0.5	210	0.31312446050309756	0.1254603579585819	0.13363636363636366	0.18766410254451565
0.5	0.5	211	0.2783451724619253	0.13759494277426582	0.1083916083916084	0.1407502296876595
0.5	0.5	212	0.30276865470045466	0.14607408060700042	0.11293706293706293	0.15669457409345425
0.5	0.5	213	0.2811224243905725	0.10963784002627779	0.12524475524475526	0.1714845843642947
0.5	0.5	214	0.304363440530167	0.1292648675450469	0.11027972027972027	0.1750985729851201
0.5	0.5	215	0.27984518739249126	0.12379415541260792	0.11776223776223775	0.15605103197988335
0.5	0.5	216	0.25706421323903694	0.07332602314307163	0.06832167832167835	0.18373819009596531
0.5	0.5	217	0.28295514094107005	0.15017909734659537	0.14468531468531468	0.13277604359447467
0.5	0.5	218	0.3081362625946268	0.1340308152991773	0.13734265734265735	0.1741054472954495
0.5	0.5	219	0.2636188775131094	0.09973738176207066	0.0774825174825175	0.16388149575103877
0.5	0.5	220	0.29036890997840975	0.13849726284532143	0.13503496503496504	0.15187164713308832
0.5	0.5	221	0.31928957589553886	0.15455323927308282	0.1525874125874126	0.16473633662245604
0.5	0.5	222	0.2621003209030006	0.10835779747069267	0.11566433566433569	0.15374252343230793
0.5	0.5	223	0.1784433947523575	0.07266898102012571	0.07713286713286716	0.10577441373223177
0.5	0.5	224	0.19578235818219317	0.056047469477409365	0.04356643356643358	0.1397348887047838
0.5	0.5	225	0.3006463198932777	0.06543157321637029	0.062237762237762256	0.23521474667690745
0.5	0.5	226	0.28925756198441804	0.10967090254923788	0.10790209790209791	0.17958665943518015
0.5	0.5	227	0.26896754789413047	0.13147802880418666	0.12930069930069935	0.1374895190899438
0.5	0.5	228	0.22064157683442837	0.06153930662451849	0.06000000000000001	0.15910227020990989
0.5	0.5	229	0.25596181664015044	0.11670478243387669	0.10447552447552448	0.13925703420627375
0.5	0.5	230	0.30094189648742814	0.1460574625399045	0.129020979020979	0.15488443394752363
0.5	0.5	231	0.24980110402854444	0.14949433992662492	0.1561538461538462	0.10030676410191952
0.5	0.5	232	0.2713608620561542	0.10949606909449243	0.10181818181818184	0.16186479296166173
0.5	0.5	233	0.28382850960313166	0.12766056781983876	0.12524475524475526	0.1561679417832929
0.5	0.5	234	0.2783407002365974	0.09953327050921562	0.09930069930069932	0.17880742972738178
0.5	0.5	235	0.2661149486909366	0.08183197349442603	0.07	0.18428297519651057
0.5	0.5	236	0.24293689092839646	0.14446776004705558	0.1298601398601399	0.09846913088134088
0.5	0.5	237	0.26064247961283304	0.1328467728102589	0.11615384615384616	0.12779570680257415
0.5	0.5	238	0.2644419058624346	0.09677394220412652	0.06902097902097902	0.16766796365830808
0.5	0.5	239	0.31783206099448674	0.10530525368420394	0.09776223776223775	0.21252680731028278
1.0	0.05	0	0.5568827131129952	0.06224298072429217	0.046573426573426564	0.494639732388703
1.0	0.05	1	0.47536696206039036	-0.005081420195430691	0.003986013986013987	0.48044838225582104
1.0	0.05	2	0.4577576303872433	-0.057885595753885945	-0.04713286713286714	0.5156432261411292
1.0	0.05	3	0.4824368697478262	-0.032926738143568154	-0.05706293706293707	0.5153636078913943
1.0	0.05	4	0.4768361505806601	0.007970568035116692	0.015944055944055947	0.4688655825455434
1.0	0.05	5	0.5226313351606494	0.0037324262030737523	-0.00013986013986013978	0.5188989089575756
1.0	0.05	6	0.5050423368349561	-0.008789228325853004	-0.012797202797202801	0.5138315651608092
1.0	0.05	7	0.4808308825214461	-0.022388258602957362	-0.010979020979020974	0.5032191411244035
1.0	0.05	8	0.45074752829689463	-0.007147609130284119	-0.009510489510489509	0.45789513742717874
1.0	0.05	9	0.4285496795483886	0.0165268864770045	0.011888111888111895	0.41202279307138406
1.0	0.05	10	0.518671811577647	-0.05353644690031034	-0.05293706293706295	0.5722082584779573
1.0	0.05	11	0.5608815561677474	0.08638368498867013	0.0618881118881119	0.47449787117907727
1.0	0.05	12	0.5152868995047913	0.02405851670730327	0.025664335664335666	0.4912283827974881
1.0	0.05	13	0.5265534420510015	0.03282351584966379	0.03699300699300699	0.4937299262013377
1.0	0.05	14	0.5615085218809179	0.08503118404943336	0.06853146853146853	0.4764773378314846
1.0	0.05	15	0.559799583194155	-0.003969474978802069	0.021678321678321684	0.5637690581729571
1.0	0.05	16	0.5158000456944761	0.0203939586069157	0.015314685314685317	0.49540608708756045
1.0	0.05	17	0.562101529237173	0.006618039318082859	-0.006503496503496515	0.5554834899190901
1.0	0.05	18	0.5526831893633259	0.029494638537943426	0.022797202797202796	0.5231885508253825
1.0	0.05	19	0.5344416211400146	0.042202952918717306	0.039020979020979014	0.4922386682212973
1.0	0.05	20	0.5143226905018684	0.046789414437093356	0.039370629370629386	0.46753327606477507
1.0	0.05	21	0.5329256339761347	0.007358373165536921	0.009510489510489514	0.5255672608105978
1.0	0.05	22	0.5108953408995422	0.05618524040641695	0.04412587412587412	0.4547101004931253
1.0	0.05	23	0.5366970115951469	0.006167205671670606	0.012307692307692308	0.5305298059234763
1.0	0.05	24	0.5290323326613421	0.011036535442038501	0.002307692307692301	0.5179957972193036
1.0	0.05	25	0.5061144486905894	0.016357490526035086	0.021608391608391616	0.48975695816455433
1.0	0.05	26	0.46856363094696596	-0.08921774945677045	-0.08104895104895107	0.5577813804037364
1.0	0.05	27	0.4504140558430943	0.037291018952096494	0.050629370629370646	0.41312303689099783
1.0	0.05	28	0.5553740592875411	0.04498092707008824	0.03468531468531469	0.5103931322174529
1.0	0.05	29	0.4143620585847629	-0.016294379371096783	-0.03475524475524476	0.43065643795585967
1.0	0.05	30	0.43293596037219473	-0.02872860328375228	-0.030629370629370635	0.461664563655947
1.0	0.05	31	0.5414187787630408	0.018580714292162702	0.012517482517482517	0.5228380644708781
1.0	0.05	32	0.5017566748310242	0.03914045079197972	0.03412587412587412	0.46261622403904445
1.0	0.05	33	0.48384886378393316	0.012708064380600265	0.011748251748251747	0.47114079940333287
1.0	0.05	34	0.5630831688077561	-0.0166234559885111	-0.03398601398601398	0.5797066247962672
1.0	0.05	35	0.5287114088273672	-0.010225659878930472	-0.0024475524475524374	0.5389370687062977
1.0	0.05	36	0.5210189243186975	9.062506293407148e-05	0.008181818181818188	0.5209282992557633
1.0	0.05	37	0.5220346750240799	0.06402762085251448	0.06937062937062939	0.4580070541715654
1.0	0.05	38	0.4955759622055293	-0.02316207164032753	-0.0036363636363636303	0.5187380338458568
1.0	0.05	39	0.5336476691997702	0.029316471747549824	0.010419580419580425	0.5043311974522204
1.0	0.05	40	0.45661806709587993	0.004066245879337416	-0.016083916083916083	0.4525518212165425
1.0	0.05	41	0.5208542158709832	-0.011269889770756785	0.0036363636363636307	0.5321241056417401
1.0	0.05	42	0.4650401354445385	-0.024277787692908122	-0.046713286713286735	0.4893179231374466
1.0	0.05	43	0.5320446472532272	0.005053052120175083	0.00041958041958041925	0.5269915951330522
1.0	0.05	44	0.5022295848816561	0.05468274630746272	0.051188811188811204	0.4475468385741934
1.0	0.05	45	0.5139455999622221	0.04624662239348777	0.04412587412587413	0.46769897756873435
1.0	0.05	46	0.48226342518293414	0.02235783497071873	0.011538461538461532	0.4599055902122154
1.0	0.05	47	0.4653256773094981	-0.014213461259348097	-0.017902097902097906	0.47953913856884617
1.0	0.05	48	0.5174201718195637	0.010442389196103609	0.029860139860139866	0.50697778262346
1.0	0.05	49	0.536558969832618	0.00264075183385544	0.007342657342657345	0.5339182179987625
1.0	0.05	50	0.5607356185664019	0.024973559009415978	0.023916083916083925	0.5357620595569859
1.0	0.05	51	0.5482281237695305	0.060861813098481314	0.07286713286713288	0.48736631067104913
1.0	0.05	52	0.5305326462032265	0.0425841267945325	0.04447552447552449	0.487948519408694
