model_id	endpoint	null_value	estimate	bootstrap_se	simultaneous_95_ci_low	simultaneous_95_ci_high	max_t_adjusted_p	valid_joint_bootstrap_replicates	holm_across_endpoints_p
global_top5_morgan_similarity_v1_8	source_wide_spearman	0.0	0.1745396240329424	0.0485012772903143	0.0544708760442478	0.294608372021637	0.000999500249875	2000	0.0039980009995002
hgb_fusion_additive_pre2018_v1_8	source_wide_spearman	0.0	0.2669829807786111	0.0582548058833869	0.1227686013329891	0.4111973602242331	0.0004997501249375	2000	0.0019990004997501
ligand_mpnn_frozen_esm2_v1_8	source_wide_spearman	0.0	0.2151461283455388	0.062052817883873	0.0615294698008576	0.3687627868902201	0.0019990004997501	2000	0.0059970014992503
smiles_protein_cross_attention_v1_8	source_wide_spearman	0.0	0.2087772860663511	0.0589985976646969	0.0627215912382166	0.3548329808944857	0.000999500249875	2000	0.0029985007496251
global_top5_morgan_similarity_v1_8	within_target_centered_spearman	0.0	0.0315350081977108	0.0386700606074013	-0.0705546462809725	0.1336246626763942	0.8885557221389305	2000	1.0
hgb_fusion_additive_pre2018_v1_8	within_target_centered_spearman	0.0	0.1216527963634141	0.0361506819147729	0.0262143468787609	0.2170912458480673	0.0054972513743128	2000	0.0164917541229385
ligand_mpnn_frozen_esm2_v1_8	within_target_centered_spearman	0.0	0.1557667718947443	0.0412056696649206	0.0469830639672381	0.2645504798222506	0.000999500249875	2000	0.0039980009995002
smiles_protein_cross_attention_v1_8	within_target_centered_spearman	0.0	0.2058620354824057	0.0386710435890769	0.1037697859144454	0.3079542850503659	0.0004997501249375	2000	0.0019990004997501
