source	pkd	density
ChEMBL37	2.21917808219178	0.00110779465133008
ChEMBL37	2.24657534246575	0.00121806142309336
ChEMBL37	2.27397260273973	0.00134287272045127
ChEMBL37	2.3013698630137	0.00148285884411873
ChEMBL37	2.32876712328767	0.00163802617744866
ChEMBL37	2.35616438356164	0.00180777794911396
ChEMBL37	2.38356164383562	0.0019910016017155
ChEMBL37	2.41095890410959	0.00218621452361435
ChEMBL37	2.43835616438356	0.00239175265425664
ChEMBL37	2.46575342465753	0.00260598051756637
ChEMBL37	2.49315068493151	0.0028274971277694
ChEMBL37	2.52054794520548	0.00305574503812647
ChEMBL37	2.54794520547945	0.00329010503810635
ChEMBL37	2.57534246575342	0.00353063269467114
ChEMBL37	2.6027397260274	0.00377804472897177
ChEMBL37	2.63013698630137	0.00403331920532617
ChEMBL37	2.65753424657534	0.00429750401655434
ChEMBL37	2.68493150684932	0.00457151985268964
ChEMBL37	2.71232876712329	0.00485598042290355
ChEMBL37	2.73972602739726	0.00515104900069243
ChEMBL37	2.76712328767123	0.00545634528059195
ChEMBL37	2.79452054794521	0.0057709105093677
ChEMBL37	2.82191780821918	0.00609365321237312
ChEMBL37	2.84931506849315	0.00642182036858941
ChEMBL37	2.87671232876712	0.00675278298043346
ChEMBL37	2.9041095890411	0.00708405164770304
ChEMBL37	2.93150684931507	0.00741317417370006
ChEMBL37	2.95890410958904	0.00773784501974871
ChEMBL37	2.98630136986301	0.00805597496932921
ChEMBL37	3.01369863013699	0.00836571497362026
ChEMBL37	3.04109589041096	0.00866543387069203
ChEMBL37	3.06849315068493	0.00895365558258567
ChEMBL37	3.0958904109589	0.00922896708234646
ChEMBL37	3.12328767123288	0.00948849954649774
ChEMBL37	3.15068493150685	0.00973123212283042
ChEMBL37	3.17808219178082	0.00995564016804577
ChEMBL37	3.20547945205479	0.0101596291196593
ChEMBL37	3.23287671232877	0.0103409743361596
ChEMBL37	3.26027397260274	0.0104974364533745
ChEMBL37	3.28767123287671	0.0106269189025367
ChEMBL37	3.31506849315069	0.0107276662674168
ChEMBL37	3.34246575342466	0.0107985060646921
ChEMBL37	3.36986301369863	0.0108391410519343
ChEMBL37	3.3972602739726	0.0108505035863174
ChEMBL37	3.42465753424658	0.0108333566780159
ChEMBL37	3.45205479452055	0.0107960563247
ChEMBL37	3.47945205479452	0.0107484311131715
ChEMBL37	3.50684931506849	0.0107038906911992
ChEMBL37	3.53424657534247	0.0106807106384243
ChEMBL37	3.56164383561644	0.010702746231752
ChEMBL37	3.58904109589041	0.0107999796636965
ChEMBL37	3.61643835616438	0.0110087865708454
ChEMBL37	3.64383561643836	0.0113717978963394
ChEMBL37	3.67123287671233	0.0119372324137309
ChEMBL37	3.6986301369863	0.0127575859901669
ChEMBL37	3.72602739726027	0.0139246091429963
ChEMBL37	3.75342465753425	0.0154710939322949
ChEMBL37	3.78082191780822	0.0174383896777059
ChEMBL37	3.80821917808219	0.0198611254682882
ChEMBL37	3.83561643835616	0.022759394793239
ChEMBL37	3.86301369863014	0.0261358063875688
ChEMBL37	3.89041095890411	0.0299737159072091
ChEMBL37	3.91780821917808	0.0342369583906176
ChEMBL37	3.94520547945205	0.0388712681247302
ChEMBL37	3.97260273972603	0.0438074055452163
ChEMBL37	4	0.0489658192730809
ChEMBL37	4.02739726027397	0.0542666273465897
ChEMBL37	4.05479452054795	0.0596072840373144
ChEMBL37	4.08219178082192	0.0649193159665638
ChEMBL37	4.10958904109589	0.0701498636234092
ChEMBL37	4.13698630136986	0.0752625398565979
ChEMBL37	4.16438356164384	0.0802372109575572
ChEMBL37	4.19178082191781	0.0850680247822983
ChEMBL37	4.21917808219178	0.0897600580427575
ChEMBL37	4.24657534246575	0.0943250867317527
ChEMBL37	4.27397260273973	0.0987770602642985
ChEMBL37	4.3013698630137	0.103127875829406
ChEMBL37	4.32876712328767	0.107373018447561
ChEMBL37	4.35616438356164	0.111519494278571
ChEMBL37	4.38356164383562	0.115555931132503
ChEMBL37	4.41095890410959	0.11946568500572
ChEMBL37	4.43835616438356	0.123229628884282
ChEMBL37	4.46575342465753	0.126829233839948
ChEMBL37	4.49315068493151	0.130249562138125
ChEMBL37	4.52054794520548	0.133481809348672
ChEMBL37	4.54794520547945	0.13652512378991
ChEMBL37	4.57534246575342	0.139387544126428
ChEMBL37	4.6027397260274	0.14208523906892
ChEMBL37	4.63013698630137	0.144634131429351
ChEMBL37	4.65753424657534	0.147085254979853
ChEMBL37	4.68493150684932	0.149475845311157
ChEMBL37	4.71232876712329	0.151844800093513
ChEMBL37	4.73972602739726	0.154230885802474
ChEMBL37	4.76712328767123	0.156671059842204
ChEMBL37	4.79452054794521	0.159198903588902
ChEMBL37	4.82191780821918	0.161843176651462
ChEMBL37	4.84931506849315	0.16462653566266
ChEMBL37	4.87671232876712	0.167564504218122
ChEMBL37	4.9041095890411	0.170666769021742
ChEMBL37	4.93150684931507	0.173946091878909
ChEMBL37	4.95890410958904	0.177376678980652
ChEMBL37	4.98630136986301	0.180944689003579
ChEMBL37	5.01369863013699	0.184634577068261
ChEMBL37	5.04109589041096	0.188431717578203
ChEMBL37	5.06849315068493	0.192324703453284
ChEMBL37	5.0958904109589	0.196306934850833
ChEMBL37	5.12328767123288	0.200377188739129
ChEMBL37	5.15068493150685	0.204538980865491
ChEMBL37	5.17808219178082	0.20879868339615
ChEMBL37	5.20547945205479	0.213164459828855
ChEMBL37	5.23287671232877	0.217645108157843
ChEMBL37	5.26027397260274	0.222220132037825
ChEMBL37	5.28767123287671	0.226865644137624
ChEMBL37	5.31506849315069	0.231543240988985
ChEMBL37	5.34246575342466	0.2362002528681
ChEMBL37	5.36986301369863	0.240771650574931
ChEMBL37	5.3972602739726	0.24518345132738
ChEMBL37	5.42465753424658	0.249357315860364
ChEMBL37	5.45205479452055	0.25321591162901
ChEMBL37	5.47945205479452	0.256688538177154
ChEMBL37	5.50684931506849	0.259704443340954
ChEMBL37	5.53424657534247	0.262188388021754
ChEMBL37	5.56164383561644	0.264165815608084
ChEMBL37	5.58904109589041	0.265644262575551
ChEMBL37	5.61643835616438	0.266650781339118
ChEMBL37	5.64383561643836	0.267229164640682
ChEMBL37	5.67123287671233	0.267436163481901
ChEMBL37	5.6986301369863	0.267337049518197
ChEMBL37	5.72602739726027	0.26700088294635
ChEMBL37	5.75342465753425	0.266495836424357
ChEMBL37	5.78082191780822	0.265884897978855
ChEMBL37	5.80821917808219	0.265222078477676
ChEMBL37	5.83561643835616	0.264553771789645
ChEMBL37	5.86301369863014	0.263907852171194
ChEMBL37	5.89041095890411	0.263295313278259
ChEMBL37	5.91780821917808	0.262716060304024
ChEMBL37	5.94520547945206	0.262161486953767
ChEMBL37	5.97260273972603	0.261617634592395
ChEMBL37	6	0.261068603648306
ChEMBL37	6.02739726027397	0.260499860295123
ChEMBL37	6.05479452054795	0.259901083363096
ChEMBL37	6.08219178082192	0.259268229190667
ChEMBL37	6.10958904109589	0.258603903982499
ChEMBL37	6.13698630136986	0.257920640554513
ChEMBL37	6.16438356164384	0.257237844664451
ChEMBL37	6.19178082191781	0.256573941945729
ChEMBL37	6.21917808219178	0.255945538638495
ChEMBL37	6.24657534246575	0.25536456497869
ChEMBL37	6.27397260273973	0.254836031185906
ChEMBL37	6.3013698630137	0.254356669673494
ChEMBL37	6.32876712328767	0.253914628727969
ChEMBL37	6.35616438356164	0.253490265314817
ChEMBL37	6.38356164383562	0.253057965756626
ChEMBL37	6.41095890410959	0.25258578171819
ChEMBL37	6.43835616438356	0.252038975614091
ChEMBL37	6.46575342465753	0.251397677703395
ChEMBL37	6.49315068493151	0.250647586438968
ChEMBL37	6.52054794520548	0.24978456235849
ChEMBL37	6.54794520547945	0.248815703727656
ChEMBL37	6.57534246575342	0.247759456689513
ChEMBL37	6.6027397260274	0.24664475415754
ChEMBL37	6.63013698630137	0.245509227395837
ChEMBL37	6.65753424657534	0.244396579179617
ChEMBL37	6.68493150684932	0.243353249498881
ChEMBL37	6.71232876712329	0.242432450936829
ChEMBL37	6.73972602739726	0.241680778396279
ChEMBL37	6.76712328767123	0.241115454566963
ChEMBL37	6.79452054794521	0.240746137332023
ChEMBL37	6.82191780821918	0.240565896951255
ChEMBL37	6.84931506849315	0.240550895977088
ChEMBL37	6.87671232876712	0.240661616748261
ChEMBL37	6.9041095890411	0.240845571182432
ChEMBL37	6.93150684931507	0.241041259648186
ChEMBL37	6.95890410958904	0.241182993619948
ChEMBL37	6.98630136986301	0.241206074595027
ChEMBL37	7.01369863013699	0.241038779917151
ChEMBL37	7.04109589041096	0.240626580602009
ChEMBL37	7.06849315068493	0.239949513893007
ChEMBL37	7.0958904109589	0.238990923357949
ChEMBL37	7.12328767123288	0.237746215796276
ChEMBL37	7.15068493150685	0.23622082481718
ChEMBL37	7.17808219178082	0.234427927919059
ChEMBL37	7.20547945205479	0.232386324031083
ChEMBL37	7.23287671232877	0.230118769215499
ChEMBL37	7.26027397260274	0.227650928219981
ChEMBL37	7.28767123287671	0.225010943883859
ChEMBL37	7.31506849315069	0.222223200372875
ChEMBL37	7.34246575342466	0.219329544787736
ChEMBL37	7.36986301369863	0.216373733495881
ChEMBL37	7.3972602739726	0.213393905121883
ChEMBL37	7.42465753424658	0.210427750536828
ChEMBL37	7.45205479452055	0.207510273428158
ChEMBL37	7.47945205479452	0.204671302081568
ChEMBL37	7.50684931506849	0.20193305842049
ChEMBL37	7.53424657534247	0.199308103115097
ChEMBL37	7.56164383561644	0.196797952980362
ChEMBL37	7.58904109589041	0.194392611212466
ChEMBL37	7.61643835616438	0.192074333430575
ChEMBL37	7.64383561643836	0.189804363846717
ChEMBL37	7.67123287671233	0.187542047134835
ChEMBL37	7.6986301369863	0.185249806517284
ChEMBL37	7.72602739726027	0.182893278684982
ChEMBL37	7.75342465753425	0.180444561730052
ChEMBL37	7.78082191780822	0.177884742303863
ChEMBL37	7.80821917808219	0.175205484086396
ChEMBL37	7.83561643835616	0.172409553733338
ChEMBL37	7.86301369863014	0.169510261229974
ChEMBL37	7.89041095890411	0.166529893149495
ChEMBL37	7.91780821917808	0.163496328215075
ChEMBL37	7.94520547945206	0.160449089669822
ChEMBL37	7.97260273972603	0.157421237451839
ChEMBL37	8	0.154439786462792
ChEMBL37	8.02739726027397	0.151525556393489
ChEMBL37	8.05479452054795	0.14869196671319
ChEMBL37	8.08219178082192	0.145944654712234
ChEMBL37	8.10958904109589	0.143281883304273
ChEMBL37	8.13698630136986	0.140695638494821
ChEMBL37	8.16438356164383	0.138173259253674
ChEMBL37	8.19178082191781	0.135699397511534
ChEMBL37	8.21917808219178	0.133259337607513
ChEMBL37	8.24657534246575	0.130835344095458
ChEMBL37	8.27397260273973	0.128416160865243
ChEMBL37	8.3013698630137	0.125995250849158
ChEMBL37	8.32876712328767	0.12356969675053
ChEMBL37	8.35616438356164	0.121139642967608
ChEMBL37	8.38356164383562	0.118707477765489
ChEMBL37	8.41095890410959	0.116276929705985
ChEMBL37	8.43835616438356	0.113852238456756
ChEMBL37	8.46575342465753	0.11143752609819
ChEMBL37	8.49315068493151	0.10903644440303
ChEMBL37	8.52054794520548	0.106653867414747
ChEMBL37	8.54794520547945	0.104291922033842
ChEMBL37	8.57534246575342	0.101953003484534
ChEMBL37	8.6027397260274	0.0996402061699266
ChEMBL37	8.63013698630137	0.0973569346487171
ChEMBL37	8.65753424657534	0.0951067823341967
ChEMBL37	8.68493150684932	0.0928932978229039
ChEMBL37	8.71232876712329	0.0907196968173522
ChEMBL37	8.73972602739726	0.0885885846801132
ChEMBL37	8.76712328767123	0.086501750531155
ChEMBL37	8.7945205479452	0.0844600794417797
ChEMBL37	8.82191780821918	0.0824677522929234
ChEMBL37	8.84931506849315	0.0805205900449385
ChEMBL37	8.87671232876712	0.0786167984092218
ChEMBL37	8.9041095890411	0.0767554844632698
ChEMBL37	8.93150684931507	0.074935975762867
ChEMBL37	8.95890410958904	0.0731578156115599
ChEMBL37	8.98630136986301	0.0714205960807688
ChEMBL37	9.01369863013699	0.0697236477106008
ChEMBL37	9.04109589041096	0.0680656340686992
ChEMBL37	9.06849315068493	0.0664441247472988
ChEMBL37	9.0958904109589	0.064855239145907
ChEMBL37	9.12328767123288	0.0632952672933231
ChEMBL37	9.15068493150685	0.0617536162435124
ChEMBL37	9.17808219178082	0.0602218297308486
ChEMBL37	9.20547945205479	0.0586919950359685
ChEMBL37	9.23287671232877	0.0571573565904178
ChEMBL37	9.26027397260274	0.0556131496762901
ChEMBL37	9.28767123287671	0.0540571931986464
ChEMBL37	9.31506849315068	0.0524901320163589
ChEMBL37	9.34246575342466	0.0509152687043695
ChEMBL37	9.36986301369863	0.0493379840232702
ChEMBL37	9.3972602739726	0.0477648098734669
ChEMBL37	9.42465753424657	0.0462040284746793
ChEMBL37	9.45205479452055	0.0446598242203974
ChEMBL37	9.47945205479452	0.0431341040100418
ChEMBL37	9.50684931506849	0.0416261429563278
ChEMBL37	9.53424657534246	0.040132801385758
ChEMBL37	9.56164383561644	0.0386492300111884
ChEMBL37	9.58904109589041	0.0371698868558393
ChEMBL37	9.61643835616438	0.0356897206230557
ChEMBL37	9.64383561643836	0.0342053584275776
ChEMBL37	9.67123287671233	0.0327161358466692
ChEMBL37	9.6986301369863	0.0312248265361178
ChEMBL37	9.72602739726027	0.0297399485092518
ChEMBL37	9.75342465753425	0.0282729568058054
ChEMBL37	9.78082191780822	0.0268372182700774
ChEMBL37	9.80821917808219	0.0254469545019511
ChEMBL37	9.83561643835616	0.0241158438986007
ChEMBL37	9.86301369863014	0.022855672083379
ChEMBL37	9.89041095890411	0.0216751764941593
ChEMBL37	9.91780821917808	0.0205792079044147
ChEMBL37	9.94520547945205	0.0195682990842035
ChEMBL37	9.97260273972603	0.0186386906893678
ChEMBL37	10	0.0177832331235788
ChEMBL37	10.027397260274	0.0169959247497408
ChEMBL37	10.0547945205479	0.016256841726549
ChEMBL37	10.0821917808219	0.0155543963767447
ChEMBL37	10.1095890410959	0.0148788059195361
ChEMBL37	10.1369863013699	0.0142230093564127
ChEMBL37	10.1643835616438	0.0135832150763563
ChEMBL37	10.1917808219178	0.0129590432205424
ChEMBL37	10.2191780821918	0.0123532669044702
ChEMBL37	10.2465753424658	0.0117711934841456
ChEMBL37	10.2739726027397	0.0112197595616178
ChEMBL37	10.3013698630137	0.010707031224672
ChEMBL37	10.3287671232877	0.0102443744210959
ChEMBL37	10.3561643835616	0.00983203848312129
ChEMBL37	10.3835616438356	0.00947113593444528
ChEMBL37	10.4109589041096	0.00915959767854137
ChEMBL37	10.4383561643836	0.00889226047502834
ChEMBL37	10.4657534246575	0.00866127726928071
ChEMBL37	10.4931506849315	0.00845678669559219
ChEMBL37	10.5205479452055	0.0082677558231875
ChEMBL37	10.5479452054795	0.00808289711522207
ChEMBL37	10.5753424657534	0.00789155729019171
ChEMBL37	10.6027397260274	0.00768402786410131
ChEMBL37	10.6301369863014	0.00745065261460188
ChEMBL37	10.6575342465753	0.0071888702206987
ChEMBL37	10.6849315068493	0.00689687445600641
ChEMBL37	10.7123287671233	0.00657482983234289
ChEMBL37	10.7397260273973	0.00622454622720755
ChEMBL37	10.7671232876712	0.0058491385636753
ChEMBL37	10.7945205479452	0.00545271133521735
ChEMBL37	10.8219178082192	0.00504009039907329
ChEMBL37	10.8493150684932	0.00461660787538234
ChEMBL37	10.8767123287671	0.0041879317674496
ChEMBL37	10.9041095890411	0.00376011190115337
ChEMBL37	10.9315068493151	0.0033403896509211
ChEMBL37	10.958904109589	0.00293434973570907
ChEMBL37	10.986301369863	0.00254722659839351
ChEMBL37	11.013698630137	0.00218363518277474
ChEMBL37	11.041095890411	0.00184739278873109
ChEMBL37	11.0684931506849	0.00154137854864072
ChEMBL37	11.0958904109589	0.0012674446664978
ChEMBL37	11.1232876712329	0.00102638784644454
ChEMBL37	11.1506849315068	0.000817983100999613
ChEMBL37	11.1780821917808	0.00064107593055439
ChEMBL37	11.2054794520548	0.000494565506964685
ChEMBL37	11.2328767123288	0.00037668808412143
ChEMBL37	11.2602739726027	0.000282031785421703
ChEMBL37	11.2876712328767	0.00020742990874406
ChEMBL37	11.3150684931507	0.000149757050949738
ChEMBL37	11.3424657534247	0.000106052431527085
ChEMBL37	11.3698630136986	7.36104422403857e-05
ChEMBL37	11.3972602739726	5.00390422820916e-05
ChEMBL37	11.4246575342466	3.32886655094638e-05
ChEMBL37	11.4520547945205	2.1655829951567e-05
ChEMBL37	11.4794520547945	1.37666353778295e-05
ChEMBL37	11.5068493150685	8.61269704112146e-06
ChEMBL37	11.5342465753425	5.34762057571349e-06
ChEMBL37	11.5616438356164	3.24595832920476e-06
ChEMBL37	11.5890410958904	1.92453504787603e-06
ChEMBL37	11.6164383561644	1.11369729691746e-06
ChEMBL37	11.6438356164384	6.28561704802048e-07
ChEMBL37	11.6712328767123	3.45760343739016e-07
ChEMBL37	11.6986301369863	1.85260937949483e-07
ChEMBL37	11.7260273972603	9.66355823328649e-08
ChEMBL37	11.7534246575342	4.90484811830451e-08
ChEMBL37	11.7808219178082	2.42139936972755e-08
ChEMBL37	11.8082191780822	1.18843337100357e-08
ChEMBL37	11.8356164383562	5.86418090244809e-09
ChEMBL37	11.8630136986301	2.8103971452544e-09
ChEMBL37	11.8904109589041	1.30756469603733e-09
ChEMBL37	11.9178082191781	5.90401179550198e-10
ChEMBL37	11.9452054794521	2.58648844391381e-10
ChEMBL37	11.972602739726	1.0991928158537e-10
ChEMBL37	12	4.53087064322938e-11
ChEMBL37	12.027397260274	1.81132742266037e-11
ChEMBL37	12.0547945205479	7.02259642842956e-12
ChEMBL37	12.0821917808219	2.64040395627701e-12
ChEMBL37	12.1095890410959	1.01103345629723e-12
ChEMBL37	12.1369863013699	3.95280968834752e-13
ChEMBL37	12.1643835616438	1.48501007493496e-13
ChEMBL37	12.1917808219178	5.37132247520766e-14
ChEMBL37	12.2191780821918	1.87322847306964e-14
ChEMBL37	12.2465753424658	6.30023926328627e-15
ChEMBL37	12.2739726027397	2.03787982008314e-15
ChEMBL37	12.3013698630137	6.21747946404962e-16
ChEMBL37	12.3287671232877	1.64889926017283e-16
ChEMBL37	12.3561643835616	3.59581073032634e-17
ChEMBL37	12.3835616438356	0
ChEMBL37	12.4109589041096	0
ChEMBL37	12.4383561643836	0
ChEMBL37	12.4657534246575	0
ChEMBL37	12.4931506849315	0
ChEMBL37	12.5205479452055	0
ChEMBL37	12.5479452054795	0
ChEMBL37	12.5753424657534	0
ChEMBL37	12.6027397260274	0
ChEMBL37	12.6301369863014	0
ChEMBL37	12.6575342465753	0
ChEMBL37	12.6849315068493	0
ChEMBL37	12.7123287671233	0
ChEMBL37	12.7397260273973	0
ChEMBL37	12.7671232876712	0
ChEMBL37	12.7945205479452	0
ChEMBL37	12.8219178082192	0
ChEMBL37	12.8493150684932	0
ChEMBL37	12.8767123287671	0
ChEMBL37	12.9041095890411	0
ChEMBL37	12.9315068493151	0
ChEMBL37	12.958904109589	0
ChEMBL37	12.986301369863	0
ChEMBL37	13.013698630137	0
ChEMBL37	13.041095890411	0
ChEMBL37	13.0684931506849	0
ChEMBL37	13.0958904109589	4.6435613902784e-18
ChEMBL37	13.1232876712329	2.92936941516474e-18
ChEMBL37	13.1506849315068	0
ChEMBL37	13.1780821917808	4.112176028505e-18
ChEMBL37	13.2054794520548	1.56768753161961e-17
ChEMBL37	13.2328767123288	2.84922640569279e-17
ChEMBL37	13.2602739726027	2.74479926528038e-17
ChEMBL37	13.2876712328767	0
ChEMBL37	13.3150684931507	0
ChEMBL37	13.3424657534247	0
ChEMBL37	13.3698630136986	0
ChEMBL37	13.3972602739726	0
ChEMBL37	13.4246575342466	3.97401247575269e-18
ChEMBL37	13.4520547945205	3.5989183296904e-18
ChEMBL37	13.4794520547945	0
ChEMBL37	13.5068493150685	0
ChEMBL37	13.5342465753425	0
ChEMBL37	13.5616438356164	0
ChEMBL37	13.5890410958904	0
ChEMBL37	13.6164383561644	0
ChEMBL37	13.6438356164384	0
ChEMBL37	13.6712328767123	0
ChEMBL37	13.6986301369863	0
ChEMBL37	13.7260273972603	0
ChEMBL37	13.7534246575342	0
ChEMBL37	13.7808219178082	0
ChEMBL37	13.8082191780822	0
ChEMBL37	13.8356164383562	0
ChEMBL37	13.8630136986301	0
ChEMBL37	13.8904109589041	0
ChEMBL37	13.9178082191781	0
ChEMBL37	13.9452054794521	0
ChEMBL37	13.972602739726	0
ChEMBL37	14	0
BioLiP/MOAD	0	0.000732863324451897
BioLiP/MOAD	0.0273972602739726	0.000742058533792157
BioLiP/MOAD	0.0547945205479452	0.000749322240734763
BioLiP/MOAD	0.0821917808219178	0.000754842475763446
BioLiP/MOAD	0.10958904109589	0.000758852805984037
BioLiP/MOAD	0.136986301369863	0.00076157857249426
BioLiP/MOAD	0.164383561643836	0.000763511914334795
BioLiP/MOAD	0.191780821917808	0.000765393944083723
BioLiP/MOAD	0.219178082191781	0.000767757652054368
BioLiP/MOAD	0.246575342465753	0.000771183372096024
BioLiP/MOAD	0.273972602739726	0.000776298457100804
BioLiP/MOAD	0.301369863013699	0.000784849034767135
BioLiP/MOAD	0.328767123287671	0.000797253764060022
BioLiP/MOAD	0.356164383561644	0.000814314816919097
BioLiP/MOAD	0.383561643835616	0.000836914036139251
BioLiP/MOAD	0.410958904109589	0.000865966068262131
BioLiP/MOAD	0.438356164383562	0.000904071868725669
BioLiP/MOAD	0.465753424657534	0.00095232960458292
BioLiP/MOAD	0.493150684931507	0.00101086902075672
BioLiP/MOAD	0.520547945205479	0.00108072723892244
BioLiP/MOAD	0.547945205479452	0.00116294535489356
BioLiP/MOAD	0.575342465753425	0.00125978777395887
BioLiP/MOAD	0.602739726027397	0.00137488781719124
BioLiP/MOAD	0.63013698630137	0.00150627462479125
BioLiP/MOAD	0.657534246575342	0.00165489342929279
BioLiP/MOAD	0.684931506849315	0.00182165080690041
BioLiP/MOAD	0.712328767123288	0.00200741190740163
BioLiP/MOAD	0.73972602739726	0.00221890322584589
BioLiP/MOAD	0.767123287671233	0.00245184180051003
BioLiP/MOAD	0.794520547945206	0.00270637905270384
BioLiP/MOAD	0.821917808219178	0.00298296920578073
BioLiP/MOAD	0.849315068493151	0.00328198291174967
BioLiP/MOAD	0.876712328767123	0.00360781602120333
BioLiP/MOAD	0.904109589041096	0.00395922921914903
BioLiP/MOAD	0.931506849315068	0.00433338825601581
BioLiP/MOAD	0.958904109589041	0.00473009120413889
BioLiP/MOAD	0.986301369863014	0.00514904868105598
BioLiP/MOAD	1.01369863013699	0.00559155723796076
BioLiP/MOAD	1.04109589041096	0.00605979231814477
BioLiP/MOAD	1.06849315068493	0.00654829485675967
BioLiP/MOAD	1.0958904109589	0.00705639091210074
BioLiP/MOAD	1.12328767123288	0.00758339037457155
BioLiP/MOAD	1.15068493150685	0.00812859344820898
BioLiP/MOAD	1.17808219178082	0.00869587197805894
BioLiP/MOAD	1.20547945205479	0.00927993231713645
BioLiP/MOAD	1.23287671232877	0.00987996941017284
BioLiP/MOAD	1.26027397260274	0.0104956626063566
BioLiP/MOAD	1.28767123287671	0.0111268157212604
BioLiP/MOAD	1.31506849315068	0.0117762006107058
BioLiP/MOAD	1.34246575342466	0.0124434656127447
BioLiP/MOAD	1.36986301369863	0.0131274497087797
BioLiP/MOAD	1.3972602739726	0.0138290986358907
BioLiP/MOAD	1.42465753424658	0.0145495768532878
BioLiP/MOAD	1.45205479452055	0.0152920477231055
BioLiP/MOAD	1.47945205479452	0.0160626508851002
BioLiP/MOAD	1.50684931506849	0.0168591408980756
BioLiP/MOAD	1.53424657534247	0.0176839918727416
BioLiP/MOAD	1.56164383561644	0.0185398389906698
BioLiP/MOAD	1.58904109589041	0.0194294697558195
BioLiP/MOAD	1.61643835616438	0.0203675203811105
BioLiP/MOAD	1.64383561643836	0.0213489083130033
